district,data type,year,gender,age group,number
Andelfingen,Pop_Forecast,2029,female,80_84,628.407
Andelfingen,Pop_Forecast,2029,female,85_89,406.151
Andelfingen,Pop_Forecast,2029,female,90_94,202.456
Andelfingen,Pop_Forecast,2029,female,95+,59.278
Andelfingen,Pop_Forecast,2030,male,00_04,819.669
Andelfingen,Pop_Forecast,2030,male,05_09,835.471
Andelfingen,Pop_Forecast,2030,male,10_14,939.244
Andelfingen,Pop_Forecast,2030,male,15_19,938.062
Andelfingen,Pop_Forecast,2030,male,20_24,871.823
Andelfingen,Pop_Forecast,2030,male,25_29,809.437
Andelfingen,Pop_Forecast,2030,male,30_34,943.738
Andelfingen,Pop_Forecast,2030,male,35_39,1113.699
Andelfingen,Pop_Forecast,2030,male,40_44,1253.328
Andelfingen,Pop_Forecast,2030,male,45_49,1233.09
Andelfingen,Pop_Forecast,2030,male,50_54,1129.907
Andelfingen,Pop_Forecast,2030,male,55_59,1151.738
Andelfingen,Pop_Forecast,2030,male,60_64,1275.15
Andelfingen,Pop_Forecast,2030,male,65_69,1237.695
Andelfingen,Pop_Forecast,2030,male,70_74,949.607
Andelfingen,Pop_Forecast,2030,male,75_79,688.665
Andelfingen,Pop_Forecast,2030,male,80_84,539.781
Andelfingen,Pop_Forecast,2030,male,85_89,366.077
Andelfingen,Pop_Forecast,2030,male,90_94,135.021
Andelfingen,Pop_Forecast,2030,male,95+,27.559
Andelfingen,Pop_Forecast,2030,female,00_04,771.112
Andelfingen,Pop_Forecast,2030,female,05_09,830.731
Andelfingen,Pop_Forecast,2030,female,10_14,839.799
Andelfingen,Pop_Forecast,2030,female,15_19,917.748
Andelfingen,Pop_Forecast,2030,female,20_24,792.531
Andelfingen,Pop_Forecast,2030,female,25_29,739.226
Andelfingen,Pop_Forecast,2030,female,30_34,916.135
Andelfingen,Pop_Forecast,2030,female,35_39,1125.473
Andelfingen,Pop_Forecast,2030,female,40_44,1224.89
Andelfingen,Pop_Forecast,2030,female,45_49,1191.826
Andelfingen,Pop_Forecast,2030,female,50_54,1141.288
Andelfingen,Pop_Forecast,2030,female,55_59,1159.557
Andelfingen,Pop_Forecast,2030,female,60_64,1285.117
Andelfingen,Pop_Forecast,2030,female,65_69,1232.726
Andelfingen,Pop_Forecast,2030,female,70_74,968.861
Andelfingen,Pop_Forecast,2030,female,75_79,745.766
Andelfingen,Pop_Forecast,2030,female,80_84,619.304
Andelfingen,Pop_Forecast,2030,female,85_89,413.953
Andelfingen,Pop_Forecast,2030,female,90_94,218.905
Andelfingen,Pop_Forecast,2030,female,95+,65.533
Andelfingen,Pop_Forecast,2031,male,00_04,835.665
Andelfingen,Pop_Forecast,2031,male,05_09,847.724
Andelfingen,Pop_Forecast,2031,male,10_14,923.817
Andelfingen,Pop_Forecast,2031,male,15_19,954.804
Andelfingen,Pop_Forecast,2031,male,20_24,875.775
Andelfingen,Pop_Forecast,2031,male,25_29,811.78
Andelfingen,Pop_Forecast,2031,male,30_34,951.28
Andelfingen,Pop_Forecast,2031,male,35_39,1113.547
Andelfingen,Pop_Forecast,2031,male,40_44,1265.916
Andelfingen,Pop_Forecast,2031,male,45_49,1228.641
Andelfingen,Pop_Forecast,2031,male,50_54,1161.813
Andelfingen,Pop_Forecast,2031,male,55_59,1165.038
Andelfingen,Pop_Forecast,2031,male,60_64,1220.093
Andelfingen,Pop_Forecast,2031,male,65_69,1239.53
Andelfingen,Pop_Forecast,2031,male,70_74,1005.916
Andelfingen,Pop_Forecast,2031,male,75_79,698.985
Andelfingen,Pop_Forecast,2031,male,80_84,556.476
Andelfingen,Pop_Forecast,2031,male,85_89,361.74
Andelfingen,Pop_Forecast,2031,male,90_94,158.341
Andelfingen,Pop_Forecast,2031,male,95+,32.849
Andelfingen,Pop_Forecast,2031,female,00_04,786.089
Andelfingen,Pop_Forecast,2031,female,05_09,808.18
Andelfingen,Pop_Forecast,2031,female,10_14,869.549
Andelfingen,Pop_Forecast,2031,female,15_19,911.502
Andelfingen,Pop_Forecast,2031,female,20_24,795.031
Andelfingen,Pop_Forecast,2031,female,25_29,755.411
Andelfingen,Pop_Forecast,2031,female,30_34,923.057
Andelfingen,Pop_Forecast,2031,female,35_39,1121.086
Andelfingen,Pop_Forecast,2031,female,40_44,1240.74
Andelfingen,Pop_Forecast,2031,female,45_49,1193.352
Andelfingen,Pop_Forecast,2031,female,50_54,1159.456
Andelfingen,Pop_Forecast,2031,female,55_59,1133.24
Andelfingen,Pop_Forecast,2031,female,60_64,1273.649
Andelfingen,Pop_Forecast,2031,female,65_69,1224.066
Andelfingen,Pop_Forecast,2031,female,70_74,1019.651
Andelfingen,Pop_Forecast,2031,female,75_79,780.692
Andelfingen,Pop_Forecast,2031,female,80_84,612.145
Andelfingen,Pop_Forecast,2031,female,85_89,432.636
Andelfingen,Pop_Forecast,2031,female,90_94,220.567
Andelfingen,Pop_Forecast,2031,female,95+,73.631
Andelfingen,Pop_Forecast,2032,male,00_04,851.76
Andelfingen,Pop_Forecast,2032,male,05_09,857.443
Andelfingen,Pop_Forecast,2032,male,10_14,902.781
Andelfingen,Pop_Forecast,2032,male,15_19,964.441
Andelfingen,Pop_Forecast,2032,male,20_24,890.213
Andelfingen,Pop_Forecast,2032,male,25_29,821.213
Andelfingen,Pop_Forecast,2032,male,30_34,954.312
Andelfingen,Pop_Forecast,2032,male,35_39,1124.047
Andelfingen,Pop_Forecast,2032,male,40_44,1262.218
Andelfingen,Pop_Forecast,2032,male,45_49,1259.096
Andelfingen,Pop_Forecast,2032,male,50_54,1196.359
Andelfingen,Pop_Forecast,2032,male,55_59,1137.085
Andelfingen,Pop_Forecast,2032,male,60_64,1186.703
Andelfingen,Pop_Forecast,2032,male,65_69,1248.797
Andelfingen,Pop_Forecast,2032,male,70_74,1028.57
Andelfingen,Pop_Forecast,2032,male,75_79,735.371
Andelfingen,Pop_Forecast,2032,male,80_84,556.8
Andelfingen,Pop_Forecast,2032,male,85_89,371.595
Andelfingen,Pop_Forecast,2032,male,90_94,175.945
Andelfingen,Pop_Forecast,2032,male,95+,36.436
Andelfingen,Pop_Forecast,2032,female,00_04,801.198
Andelfingen,Pop_Forecast,2032,female,05_09,817.219
Andelfingen,Pop_Forecast,2032,female,10_14,860.743
Andelfingen,Pop_Forecast,2032,female,15_19,908.352
Andelfingen,Pop_Forecast,2032,female,20_24,809.514
Andelfingen,Pop_Forecast,2032,female,25_29,760.94
Andelfingen,Pop_Forecast,2032,female,30_34,932.377
Andelfingen,Pop_Forecast,2032,female,35_39,1119.697
Andelfingen,Pop_Forecast,2032,female,40_44,1231.898
Andelfingen,Pop_Forecast,2032,female,45_49,1227.914
Andelfingen,Pop_Forecast,2032,female,50_54,1185.367
Andelfingen,Pop_Forecast,2032,female,55_59,1126.791
Andelfingen,Pop_Forecast,2032,female,60_64,1220.718
Andelfingen,Pop_Forecast,2032,female,65_69,1242.232
Andelfingen,Pop_Forecast,2032,female,70_74,1039.784
Andelfingen,Pop_Forecast,2032,female,75_79,816.097
Andelfingen,Pop_Forecast,2032,female,80_84,600.509
Andelfingen,Pop_Forecast,2032,female,85_89,471.505
Andelfingen,Pop_Forecast,2032,female,90_94,221.522
Andelfingen,Pop_Forecast,2032,female,95+,75.585
Andelfingen,Pop_Forecast,2033,male,00_04,868.227
Andelfingen,Pop_Forecast,2033,male,05_09,883.602
Andelfingen,Pop_Forecast,2033,male,10_14,886.594
Andelfingen,Pop_Forecast,2033,male,15_19,971.037
Andelfingen,Pop_Forecast,2033,male,20_24,893.565
Andelfingen,Pop_Forecast,2033,male,25_29,825.516
Andelfingen,Pop_Forecast,2033,male,30_34,958.715
Andelfingen,Pop_Forecast,2033,male,35_39,1126.605
Andelfingen,Pop_Forecast,2033,male,40_44,1264.263
Andelfingen,Pop_Forecast,2033,male,45_49,1264.747
Andelfingen,Pop_Forecast,2033,male,50_54,1259.763
Andelfingen,Pop_Forecast,2033,male,55_59,1124.253
Andelfingen,Pop_Forecast,2033,male,60_64,1144.704
Andelfingen,Pop_Forecast,2033,male,65_69,1233.445
Andelfingen,Pop_Forecast,2033,male,70_74,1065.406
Andelfingen,Pop_Forecast,2033,male,75_79,769.325
Andelfingen,Pop_Forecast,2033,male,80_84,560.312
Andelfingen,Pop_Forecast,2033,male,85_89,377.999
Andelfingen,Pop_Forecast,2033,male,90_94,189.78
Andelfingen,Pop_Forecast,2033,male,95+,41.717
Andelfingen,Pop_Forecast,2033,female,00_04,816.654
Andelfingen,Pop_Forecast,2033,female,05_09,829.614
Andelfingen,Pop_Forecast,2033,female,10_14,863.968
Andelfingen,Pop_Forecast,2033,female,15_19,890.746
Andelfingen,Pop_Forecast,2033,female,20_24,823.244
Andelfingen,Pop_Forecast,2033,female,25_29,767.957
Andelfingen,Pop_Forecast,2033,female,30_34,939.234
Andelfingen,Pop_Forecast,2033,female,35_39,1115.864
Andelfingen,Pop_Forecast,2033,female,40_44,1244.91
Andelfingen,Pop_Forecast,2033,female,45_49,1246.551
Andelfingen,Pop_Forecast,2033,female,50_54,1188.22
Andelfingen,Pop_Forecast,2033,female,55_59,1135.929
Andelfingen,Pop_Forecast,2033,female,60_64,1184.929
Andelfingen,Pop_Forecast,2033,female,65_69,1243.473
Andelfingen,Pop_Forecast,2033,female,70_74,1067.463
Andelfingen,Pop_Forecast,2033,female,75_79,852.521
Andelfingen,Pop_Forecast,2033,female,80_84,599.293
Andelfingen,Pop_Forecast,2033,female,85_89,472.042
Andelfingen,Pop_Forecast,2033,female,90_94,241.697
Andelfingen,Pop_Forecast,2033,female,95+,79.789
Andelfingen,Pop_Forecast,2034,male,00_04,885.214
Andelfingen,Pop_Forecast,2034,male,05_09,899.362
Andelfingen,Pop_Forecast,2034,male,10_14,876.108
Andelfingen,Pop_Forecast,2034,male,15_19,990.895
Andelfingen,Pop_Forecast,2034,male,20_24,884.224
Andelfingen,Pop_Forecast,2034,male,25_29,831.777
Andelfingen,Pop_Forecast,2034,male,30_34,963.964
Andelfingen,Pop_Forecast,2034,male,35_39,1136.743
Andelfingen,Pop_Forecast,2034,male,40_44,1252.941
Andelfingen,Pop_Forecast,2034,male,45_49,1302.363
Andelfingen,Pop_Forecast,2034,male,50_54,1274.326
Andelfingen,Pop_Forecast,2034,male,55_59,1123.517
Andelfingen,Pop_Forecast,2034,male,60_64,1130.405
Andelfingen,Pop_Forecast,2034,male,65_69,1198.786
Andelfingen,Pop_Forecast,2034,male,70_74,1094.484
Andelfingen,Pop_Forecast,2034,male,75_79,810.64
Andelfingen,Pop_Forecast,2034,male,80_84,568.452
Andelfingen,Pop_Forecast,2034,male,85_89,383.286
Andelfingen,Pop_Forecast,2034,male,90_94,199.151
Andelfingen,Pop_Forecast,2034,male,95+,48.191
Andelfingen,Pop_Forecast,2034,female,00_04,832.602
Andelfingen,Pop_Forecast,2034,female,05_09,844.232
Andelfingen,Pop_Forecast,2034,female,10_14,869.809
Andelfingen,Pop_Forecast,2034,female,15_19,870.276
Andelfingen,Pop_Forecast,2034,female,20_24,826.855
Andelfingen,Pop_Forecast,2034,female,25_29,780.213
Andelfingen,Pop_Forecast,2034,female,30_34,948.723
Andelfingen,Pop_Forecast,2034,female,35_39,1117.259
Andelfingen,Pop_Forecast,2034,female,40_44,1238.334
Andelfingen,Pop_Forecast,2034,female,45_49,1254.909
Andelfingen,Pop_Forecast,2034,female,50_54,1225.752
Andelfingen,Pop_Forecast,2034,female,55_59,1129.523
Andelfingen,Pop_Forecast,2034,female,60_64,1149.017
Andelfingen,Pop_Forecast,2034,female,65_69,1225.244
Andelfingen,Pop_Forecast,2034,female,70_74,1121.434
Andelfingen,Pop_Forecast,2034,female,75_79,869.539
Andelfingen,Pop_Forecast,2034,female,80_84,608.403
Andelfingen,Pop_Forecast,2034,female,85_89,483.518
Andelfingen,Pop_Forecast,2034,female,90_94,257.322
Andelfingen,Pop_Forecast,2034,female,95+,83.385
Andelfingen,Pop_Forecast,2035,male,00_04,902.074
Andelfingen,Pop_Forecast,2035,male,05_09,914.707
Andelfingen,Pop_Forecast,2035,male,10_14,879.518
Andelfingen,Pop_Forecast,2035,male,15_19,967.309
Andelfingen,Pop_Forecast,2035,male,20_24,909.382
Andelfingen,Pop_Forecast,2035,male,25_29,834.83
Andelfingen,Pop_Forecast,2035,male,30_34,968.865
Andelfingen,Pop_Forecast,2035,male,35_39,1147.212
Andelfingen,Pop_Forecast,2035,male,40_44,1251.401
Andelfingen,Pop_Forecast,2035,male,45_49,1318.236
Andelfingen,Pop_Forecast,2035,male,50_54,1277.999
Andelfingen,Pop_Forecast,2035,male,55_59,1146.618
Andelfingen,Pop_Forecast,2035,male,60_64,1105.991
Andelfingen,Pop_Forecast,2035,male,65_69,1173.142
Andelfingen,Pop_Forecast,2035,male,70_74,1128.477
Andelfingen,Pop_Forecast,2035,male,75_79,841.592
Andelfingen,Pop_Forecast,2035,male,80_84,567.837
Andelfingen,Pop_Forecast,2035,male,85_89,393.931
Andelfingen,Pop_Forecast,2035,male,90_94,211.887
Andelfingen,Pop_Forecast,2035,male,95+,55.133
Andelfingen,Pop_Forecast,2035,female,00_04,848.414
Andelfingen,Pop_Forecast,2035,female,05_09,858.502
Andelfingen,Pop_Forecast,2035,female,10_14,873.147
Andelfingen,Pop_Forecast,2035,female,15_19,855.352
Andelfingen,Pop_Forecast,2035,female,20_24,835.505
Andelfingen,Pop_Forecast,2035,female,25_29,787.843
Andelfingen,Pop_Forecast,2035,female,30_34,951.504
Andelfingen,Pop_Forecast,2035,female,35_39,1124.056
Andelfingen,Pop_Forecast,2035,female,40_44,1241.289
Andelfingen,Pop_Forecast,2035,female,45_49,1276.092
Andelfingen,Pop_Forecast,2035,female,50_54,1228.255
Andelfingen,Pop_Forecast,2035,female,55_59,1148.901
Andelfingen,Pop_Forecast,2035,female,60_64,1119.267
Andelfingen,Pop_Forecast,2035,female,65_69,1202.905
Andelfingen,Pop_Forecast,2035,female,70_74,1154.959
Andelfingen,Pop_Forecast,2035,female,75_79,883.673
Andelfingen,Pop_Forecast,2035,female,80_84,640.09
Andelfingen,Pop_Forecast,2035,female,85_89,478.187
Andelfingen,Pop_Forecast,2035,female,90_94,265.81
Andelfingen,Pop_Forecast,2035,female,95+,92.484
Andelfingen,Pop_Forecast,2036,male,00_04,918.701
Andelfingen,Pop_Forecast,2036,male,05_09,929.899
Andelfingen,Pop_Forecast,2036,male,10_14,889.49
Andelfingen,Pop_Forecast,2036,male,15_19,952.126
Andelfingen,Pop_Forecast,2036,male,20_24,920.201
Andelfingen,Pop_Forecast,2036,male,25_29,839.645
Andelfingen,Pop_Forecast,2036,male,30_34,973.897
Andelfingen,Pop_Forecast,2036,male,35_39,1151.4
Andelfingen,Pop_Forecast,2036,male,40_44,1249.61
Andelfingen,Pop_Forecast,2036,male,45_49,1328.815
Andelfingen,Pop_Forecast,2036,male,50_54,1273.926
Andelfingen,Pop_Forecast,2036,male,55_59,1175.527
Andelfingen,Pop_Forecast,2036,male,60_64,1114.466
Andelfingen,Pop_Forecast,2036,male,65_69,1128.723
Andelfingen,Pop_Forecast,2036,male,70_74,1131.441
Andelfingen,Pop_Forecast,2036,male,75_79,891.548
Andelfingen,Pop_Forecast,2036,male,80_84,578.685
Andelfingen,Pop_Forecast,2036,male,85_89,406.849
Andelfingen,Pop_Forecast,2036,male,90_94,212.295
Andelfingen,Pop_Forecast,2036,male,95+,66.004
Andelfingen,Pop_Forecast,2036,female,00_04,864.031
Andelfingen,Pop_Forecast,2036,female,05_09,872.659
Andelfingen,Pop_Forecast,2036,female,10_14,851.531
Andelfingen,Pop_Forecast,2036,female,15_19,880.581
Andelfingen,Pop_Forecast,2036,female,20_24,829.663
Andelfingen,Pop_Forecast,2036,female,25_29,791.674
Andelfingen,Pop_Forecast,2036,female,30_34,963.371
Andelfingen,Pop_Forecast,2036,female,35_39,1129.22
Andelfingen,Pop_Forecast,2036,female,40_44,1237.432
Andelfingen,Pop_Forecast,2036,female,45_49,1289.359
Andelfingen,Pop_Forecast,2036,female,50_54,1230.587
Andelfingen,Pop_Forecast,2036,female,55_59,1165.397
Andelfingen,Pop_Forecast,2036,female,60_64,1096.814
Andelfingen,Pop_Forecast,2036,female,65_69,1193.306
Andelfingen,Pop_Forecast,2036,female,70_74,1148.568
Andelfingen,Pop_Forecast,2036,female,75_79,930.236
Andelfingen,Pop_Forecast,2036,female,80_84,670.317
Andelfingen,Pop_Forecast,2036,female,85_89,474.231
Andelfingen,Pop_Forecast,2036,female,90_94,279.033
Andelfingen,Pop_Forecast,2036,female,95+,95.996
Andelfingen,Pop_Forecast,2037,male,00_04,934.761
Andelfingen,Pop_Forecast,2037,male,05_09,945.219
Andelfingen,Pop_Forecast,2037,male,10_14,898.025
Andelfingen,Pop_Forecast,2037,male,15_19,932.126
Andelfingen,Pop_Forecast,2037,male,20_24,929.859
Andelfingen,Pop_Forecast,2037,male,25_29,848.581
Andelfingen,Pop_Forecast,2037,male,30_34,980.664
Andelfingen,Pop_Forecast,2037,male,35_39,1154.324
Andelfingen,Pop_Forecast,2037,male,40_44,1255.989
Andelfingen,Pop_Forecast,2037,male,45_49,1324.527
Andelfingen,Pop_Forecast,2037,male,50_54,1299.063
Andelfingen,Pop_Forecast,2037,male,55_59,1206.051
Andelfingen,Pop_Forecast,2037,male,60_64,1089.657
Andelfingen,Pop_Forecast,2037,male,65_69,1100.891
Andelfingen,Pop_Forecast,2037,male,70_74,1140.567
Andelfingen,Pop_Forecast,2037,male,75_79,913.242
Andelfingen,Pop_Forecast,2037,male,80_84,609.529
Andelfingen,Pop_Forecast,2037,male,85_89,409.041
Andelfingen,Pop_Forecast,2037,male,90_94,220.085
Andelfingen,Pop_Forecast,2037,male,95+,73.678
Andelfingen,Pop_Forecast,2037,female,00_04,879.139
Andelfingen,Pop_Forecast,2037,female,05_09,886.959
Andelfingen,Pop_Forecast,2037,female,10_14,859.505
Andelfingen,Pop_Forecast,2037,female,15_19,871.737
Andelfingen,Pop_Forecast,2037,female,20_24,828.41
Andelfingen,Pop_Forecast,2037,female,25_29,799.79
Andelfingen,Pop_Forecast,2037,female,30_34,969.06
Andelfingen,Pop_Forecast,2037,female,35_39,1136.322
Andelfingen,Pop_Forecast,2037,female,40_44,1235.401
Andelfingen,Pop_Forecast,2037,female,45_49,1281.575
Andelfingen,Pop_Forecast,2037,female,50_54,1259.913
Andelfingen,Pop_Forecast,2037,female,55_59,1188.037
Andelfingen,Pop_Forecast,2037,female,60_64,1091.969
Andelfingen,Pop_Forecast,2037,female,65_69,1146.354
Andelfingen,Pop_Forecast,2037,female,70_74,1165.536
Andelfingen,Pop_Forecast,2037,female,75_79,949.754
Andelfingen,Pop_Forecast,2037,female,80_84,701.033
Andelfingen,Pop_Forecast,2037,female,85_89,469.041
Andelfingen,Pop_Forecast,2037,female,90_94,303.498
Andelfingen,Pop_Forecast,2037,female,95+,97.02
Andelfingen,Pop_Forecast,2038,male,00_04,949.82
Andelfingen,Pop_Forecast,2038,male,05_09,960.899
Andelfingen,Pop_Forecast,2038,male,10_14,922.303
Andelfingen,Pop_Forecast,2038,male,15_19,914.969
Andelfingen,Pop_Forecast,2038,male,20_24,930.001
Andelfingen,Pop_Forecast,2038,male,25_29,849.996
Andelfingen,Pop_Forecast,2038,male,30_34,986.836
Andelfingen,Pop_Forecast,2038,male,35_39,1157.767
Andelfingen,Pop_Forecast,2038,male,40_44,1257.046
Andelfingen,Pop_Forecast,2038,male,45_49,1324.326
Andelfingen,Pop_Forecast,2038,male,50_54,1303.978
Andelfingen,Pop_Forecast,2038,male,55_59,1259.13
Andelfingen,Pop_Forecast,2038,male,60_64,1079.172
Andelfingen,Pop_Forecast,2038,male,65_69,1064.948
Andelfingen,Pop_Forecast,2038,male,70_74,1128.047
Andelfingen,Pop_Forecast,2038,male,75_79,946.915
Andelfingen,Pop_Forecast,2038,male,80_84,638.698
Andelfingen,Pop_Forecast,2038,male,85_89,413.021
Andelfingen,Pop_Forecast,2038,male,90_94,225.509
Andelfingen,Pop_Forecast,2038,male,95+,80.184
Andelfingen,Pop_Forecast,2038,female,00_04,893.293
Andelfingen,Pop_Forecast,2038,female,05_09,901.59
Andelfingen,Pop_Forecast,2038,female,10_14,871.217
Andelfingen,Pop_Forecast,2038,female,15_19,871.726
Andelfingen,Pop_Forecast,2038,female,20_24,817.832
Andelfingen,Pop_Forecast,2038,female,25_29,805.857
Andelfingen,Pop_Forecast,2038,female,30_34,976.483
Andelfingen,Pop_Forecast,2038,female,35_39,1141.807
Andelfingen,Pop_Forecast,2038,female,40_44,1232.019
Andelfingen,Pop_Forecast,2038,female,45_49,1290.835
Andelfingen,Pop_Forecast,2038,female,50_54,1275.717
Andelfingen,Pop_Forecast,2038,female,55_59,1190.789
Andelfingen,Pop_Forecast,2038,female,60_64,1100.105
Andelfingen,Pop_Forecast,2038,female,65_69,1115.248
Andelfingen,Pop_Forecast,2038,female,70_74,1165.878
Andelfingen,Pop_Forecast,2038,female,75_79,976.349
Andelfingen,Pop_Forecast,2038,female,80_84,732.131
Andelfingen,Pop_Forecast,2038,female,85_89,470.215
Andelfingen,Pop_Forecast,2038,female,90_94,306.074
Andelfingen,Pop_Forecast,2038,female,95+,108.4
Andelfingen,Pop_Forecast,2039,male,00_04,963.444
Andelfingen,Pop_Forecast,2039,male,05_09,977.149
Andelfingen,Pop_Forecast,2039,male,10_14,936.768
Andelfingen,Pop_Forecast,2039,male,15_19,903.072
Andelfingen,Pop_Forecast,2039,male,20_24,936.257
Andelfingen,Pop_Forecast,2039,male,25_29,848.365
Andelfingen,Pop_Forecast,2039,male,30_34,992.059
Andelfingen,Pop_Forecast,2039,male,35_39,1162.195
Andelfingen,Pop_Forecast,2039,male,40_44,1263.928
Andelfingen,Pop_Forecast,2039,male,45_49,1314.331
Andelfingen,Pop_Forecast,2039,male,50_54,1334.251
Andelfingen,Pop_Forecast,2039,male,55_59,1271.668
Andelfingen,Pop_Forecast,2039,male,60_64,1079.127
Andelfingen,Pop_Forecast,2039,male,65_69,1051.33
Andelfingen,Pop_Forecast,2039,male,70_74,1099.139
Andelfingen,Pop_Forecast,2039,male,75_79,974.123
Andelfingen,Pop_Forecast,2039,male,80_84,673.594
Andelfingen,Pop_Forecast,2039,male,85_89,420.416
Andelfingen,Pop_Forecast,2039,male,90_94,229.778
Andelfingen,Pop_Forecast,2039,male,95+,85.534
Andelfingen,Pop_Forecast,2039,female,00_04,906.138
Andelfingen,Pop_Forecast,2039,female,05_09,916.733
Andelfingen,Pop_Forecast,2039,female,10_14,884.65
Andelfingen,Pop_Forecast,2039,female,15_19,874.361
Andelfingen,Pop_Forecast,2039,female,20_24,804.447
Andelfingen,Pop_Forecast,2039,female,25_29,809.103
Andelfingen,Pop_Forecast,2039,female,30_34,984.167
Andelfingen,Pop_Forecast,2039,female,35_39,1149.998
Andelfingen,Pop_Forecast,2039,female,40_44,1231.664
Andelfingen,Pop_Forecast,2039,female,45_49,1285.091
Andelfingen,Pop_Forecast,2039,female,50_54,1282.216
Andelfingen,Pop_Forecast,2039,female,55_59,1222.478
Andelfingen,Pop_Forecast,2039,female,60_64,1095.117
Andelfingen,Pop_Forecast,2039,female,65_69,1084.054
Andelfingen,Pop_Forecast,2039,female,70_74,1149.155
Andelfingen,Pop_Forecast,2039,female,75_79,1024.944
Andelfingen,Pop_Forecast,2039,female,80_84,747.983
Andelfingen,Pop_Forecast,2039,female,85_89,480.08
Andelfingen,Pop_Forecast,2039,female,90_94,315.267
Andelfingen,Pop_Forecast,2039,female,95+,116.778
Andelfingen,Pop_Forecast,2040,male,00_04,976.634
Andelfingen,Pop_Forecast,2040,male,05_09,993.11
Andelfingen,Pop_Forecast,2040,male,10_14,950.888
Andelfingen,Pop_Forecast,2040,male,15_19,903.455
Andelfingen,Pop_Forecast,2040,male,20_24,918.763
Andelfingen,Pop_Forecast,2040,male,25_29,860.531
Andelfingen,Pop_Forecast,2040,male,30_34,996.032
Andelfingen,Pop_Forecast,2040,male,35_39,1166.391
Andelfingen,Pop_Forecast,2040,male,40_44,1271.546
Andelfingen,Pop_Forecast,2040,male,45_49,1310.923
Andelfingen,Pop_Forecast,2040,male,50_54,1347.332
Andelfingen,Pop_Forecast,2040,male,55_59,1275.215
Andelfingen,Pop_Forecast,2040,male,60_64,1099.566
Andelfingen,Pop_Forecast,2040,male,65_69,1029.348
Andelfingen,Pop_Forecast,2040,male,70_74,1077.287
Andelfingen,Pop_Forecast,2040,male,75_79,1005.076
Andelfingen,Pop_Forecast,2040,male,80_84,699.67
Andelfingen,Pop_Forecast,2040,male,85_89,422.353
Andelfingen,Pop_Forecast,2040,male,90_94,238.716
Andelfingen,Pop_Forecast,2040,male,95+,92.43
Andelfingen,Pop_Forecast,2040,female,00_04,918.482
Andelfingen,Pop_Forecast,2040,female,05_09,931.65
Andelfingen,Pop_Forecast,2040,female,10_14,897.8
Andelfingen,Pop_Forecast,2040,female,15_19,874.723
Andelfingen,Pop_Forecast,2040,female,20_24,796.953
Andelfingen,Pop_Forecast,2040,female,25_29,812.311
Andelfingen,Pop_Forecast,2040,female,30_34,991.312
Andelfingen,Pop_Forecast,2040,female,35_39,1152.443
Andelfingen,Pop_Forecast,2040,female,40_44,1237.059
