name,address,lat,lng,type
VOI Rümlang,"Lindenstrasse 16, Rümlang",47.4498948,8.5317267,Migros
VOI Buchs ZH,"Meierwiesenstrasse 20, Buchs",47.456165,8.4399321,Migros
VOI Geroldswil,"Huebwiesenstrasse 26, Geroldswil",47.4213927,8.411537599999999,Migros
VOI Baden - Mellingerstrasse,"Mellingerstrasse 142, Baden",47.4673628,8.2933994,Migros
VOI Zürich - Hönggerstrasse,"Hönggerstrasse 117, Zürich",47.3953281,8.5183059,Migros
Coop Supermarkt Zürich Hönggermarkt,"Regensdorferstrasse 9, Zürich",47.4027093,8.498407300000002,Coop
Coop Supermarkt Dietikon Silbern,"Silbernstrasse 9, Dietikon",47.4185483,8.3920055,Coop
Coop Supermarkt Baden Bahnhof,"Langhaus 5, Baden",47.4768646,8.307085599999999,Coop
Coop,"Frankentalerstrasse 20, Zürich",47.4059137,8.4812576,Coop
Coop Supermarkt Zürich Mühlackerstrasse,"Mühlackerstrasse 199, Zürich",47.4255113,8.4969846,Coop
Coop Supermarkt Zürich Scheffelstrasse,"Scheffelstrasse 12, Zürich",47.3938049,8.5295752,Coop
Coop Supermarkt Wettingen Tägipark,"Jurastrasse 42, Wettingen",47.4583916,8.3292988,Coop
Coop Supermarkt Dällikon,"Industriestrasse 14, Dällikon",47.4452005,8.4384056,Coop
Coop Supermarkt Dielsdorf,"Niederhaslistrasse 5, Dielsdorf",47.484392,8.4655937,Coop
Coop Supermarkt Regensdorf Rägi Märt,"Feldstrasse 2, Regensdorf",47.4374853,8.474880299999999,Coop
Coop Supermarkt Schlieren Lilie,"Zürcherstrasse 6, Schlieren",47.3974443,8.4487629,Coop
Coop Supermarkt Oberengstringen,"Zürcherstrasse 149, Oberengstringen",47.4105615,8.457950199999999,Coop
Coop Supermarkt Würenlos,"Poststrasse 1, Würenlos",47.44304469999999,8.362426,Coop
Coop Supermarkt Buchs ZH,"Zürcherstrasse 10, Buchs",47.4577995,8.4381726,Coop
Coop Supermarkt City Baden Food,"Bahnhofstrasse 28, Baden",47.4758225,8.3079958,Coop
Coop Supermarkt Zürich Rütihof,"Rütihofstrasse 15, Zürich",47.4137365,8.479615800000001,Coop
Coop Supermarkt Dietikon Steinmürlistrasse,"Steinmürlistrasse 38, Dietikon",47.4057097,8.392097399999999,Coop
Coop Supermarkt Zürich Wehntalerstrasse,"Wehntalerstrasse 549, Zürich",47.418887,8.5055923,Coop
Coop Supermarkt Dietikon Florastrasse,"Florastrasse 22, Dietikon",47.4037652,8.4023827,Coop
Coop Supermarkt Schlieren Rietpark,"Goldschlägipl. 5, Schlieren",47.3997318,8.4418153,Coop
Coop Supermarkt Regensdorf Zentrum,"Im Zentrum 1, Regensdorf",47.4315226,8.4694463,Coop
Coop Supermarkt Rümlang Riedmatt,"Oberglatterstrasse 35, Rümlang",47.4632596,8.5255447,Coop
Coop Supermarkt Würenlos Autobahnraststätte,"Shopping-Raststätte A1, Würenlos",47.43836,8.34718,Coop
Coop Supermarkt Neuenhof,"Albertstrasse 2, Neuenhof",47.4491504,8.3283972,Coop
Coop Supermarkt Dietikon Brunau,"Birmensdorferstrasse 9, Dietikon",47.3981458,8.4178599,Coop
Coop Supermarkt Zürich Wipkingerbrücke,"Röschibachstrasse 22, Zürich",47.39277389999999,8.524647,Coop
Coop Supermarkt Zürich ETH Hönggerberg,"Wolfgang-Pauli-Strasse 14, Zürich",47.4084059,8.5079195,Coop
Lidl Schweiz,"Schwimmbadstrasse 29, Wettingen",47.46167,8.31073,Lidl
Lidl Baden - Bahnhofsstrasse,"Bahnhofstrasse 31, Baden",47.4769788,8.3081908,Lidl
Lidl Schweiz,"Rapidpl. 5, Dietikon",47.4103875,8.4042018,Lidl
Lidl,"Grütpark, Adlikerstrasse 295, Regensdorf",47.4443098,8.465036399999999,Lidl
Lidl Schweiz,"Im Langacker 19, Baden",47.45656,8.2868199,Lidl
Lidl,"Lägernstrasse 4, Oberglatt",47.4753271,8.5070482,Lidl
Lidl,"Reitmenstrasse 5, Schlieren",47.3993447,8.4324879,Lidl
Lidl Schweiz,"Zürcherstrasse 133, Schlieren",47.39753,8.46486,Lidl
Lidl Schweiz,"Förrlibuckstrasse 62, Zürich",47.39252,8.51569,Lidl
Lidl Schweiz,"Wehntalerstrasse 625, Zürich",47.4223948,8.4991909,Lidl
Lidl,"Shopping Center 4, Spreitenbach",47.4208605,8.3688118,Lidl
Migros-Supermarkt - Oberglatt,"Lägernstrasse 6, Oberglatt",47.47555999999999,8.507587,Lidl
7 DAY-SHOP AG | Filiale Baden - Cordulapassage,"Cordulapassage 1, Baden",47.4716798,8.306649799999999,Lidl
ALDI SUISSE,"Bahnhofstrasse 31, Baden",47.47687699999999,8.3081651,Lidl
Migros-Supermarkt - Spreitenbach - Tivoli,"Shoppi Tivoli, Spreitenbach",47.42216330000001,8.367677200000001,Lidl
Migros-Supermarkt - Baden - City,"Bahnhofstrasse 40/42, Baden",47.4769437,8.3085122,Lidl
SPAR Supermarkt,"Regensdorferstrasse 22, Dällikon",47.4392647,8.4413089,Lidl
Migros-Supermarkt - Dietikon - Limmatfeld,"Ueberlandstrasse 22, Dietikon",47.4091846,8.4050919,Lidl
Denner Express,"Hofwiesenstrasse 135, Zürich",47.3990363,8.5325936,Denner
Denner Partner,"Fliederweg 2, Buchs",47.45675199999999,8.438929,Denner
Denner Express,"Landenbergstrasse 22, Zürich",47.39278669999999,8.528594,Denner
Denner Express,"Huebwiesenstrasse 29, Geroldswil",47.4220652,8.408465699999999,Denner
Denner Express,"Limmattalstrasse 177, Zürich",47.4018108,8.4994459,Denner
Denner Express,"Güterstrasse 4/6, Schlieren",47.39890030000001,8.446334199999999,Denner
Denner Discount,"In Böden 174, Zürich",47.4200123,8.508447600000002,Denner
Denner Satellit,"Kirchweg 25, Obersiggenthal",47.4887029,8.2923888,Denner
Denner Express,"Freiestrasse 52, Schlieren",47.3960882,8.439414,Denner
Denner Express,"Wehntalerstrasse 190, Regensdorf",47.4440132,8.467528999999999,Denner
Denner Discount,"Riedmattstrasse 4, Rümlang",47.461834,8.525781,Denner
Denner Discount,"Badenerstrasse 21, Dietikon",47.4060671,8.3972191,Denner
Denner Discount,"Regensbergstrasse 309, Zürich",47.4114292,8.5265716,Denner
Denner Discount,"Rietbachstrasse 14, Schlieren",47.400771,8.4354392,Denner
Denner Discount,"Zentrum Kirchplatz, Löwenstrasse 15, Dietikon",47.405584,8.402434999999999,Denner
Denner Discount,"Landstrasse 79, Wettingen",47.4667306,8.325018,Denner
Denner Discount,"Im Zentrum 1, Regensdorf",47.4310757,8.4696723,Denner
Denner Discount,"Hochhaus 9, Spreitenbach",47.4226336,8.3704576,Denner
Denner Discount,"Einkaufszentrum, Lenzburgerstrasse 50, Mellingen",47.413208,8.267026999999999,Denner
Denner Discount,"Ruchwiesenstrasse 2, Dielsdorf",47.48023980000001,8.4637628,Denner
Denner Discount,"Badenerstrasse 5c, Fislisbach",47.43592109999999,8.291046699999999,Denner
Denner Discount,"Einkaufszentrum Lilie, Uitikonerstrasse 9, Schlieren",47.39682939999999,8.448775699999999,Denner
Denner Discount,"Einkaufszentrum, Regensdorferstrasse 16, Zürich",47.4032859,8.4982778,Denner
Denner Discount,"Ladengasse 1, Oberengstringen",47.4085506,8.4635141,Denner
Denner Discount,"Hochhaus 9, Spreitenbach",47.4213625,8.3695048,Denner
Denner Discount,"Althardstrasse 52/A, Regensdorf",47.4370924,8.4723486,Denner
Migros-Supermarkt - Schlieren - Rietbach,"Rietbachstrasse 14, Schlieren",47.4004418,8.4350087,Denner
ALDI SUISSE,"Ofenhalle, Wehntalerstrasse 634, Zürich",47.42319,8.4994569,Aldi
ALDI SUISSE,"Goldschlägipl. 3, Schlieren",47.4001171,8.441642400000001,Aldi
ALDI SUISSE,"Landstrasse 99, Wettingen",47.4658547,8.3273079,Aldi
ALDI SUISSE,"Bahnhofstrasse 31, Baden",47.47687699999999,8.3081651,Aldi
ALDI SUISSE,"Birmenstorferstrasse 1, Fislisbach",47.4385121,8.2913813,Aldi
ALDI SUISSE,"Wagistrasse 20, Schlieren",47.3984406,8.4597418,Aldi
ALDI SUISSE,"Zürcherstrasse 55, Dietikon",47.4031325,8.4061442,Aldi
ALDI SUISSE,"Dammstrasse 24, Otelfingen",47.4594554,8.4013037,Aldi
ALDI SUISSE,"Ruchwiesenstrasse 5, Dielsdorf",47.4819575,8.4663398,Aldi
ALDI SUISSE,"Feldstrasse 32, Regensdorf",47.4383568,8.4730396,Aldi
SPAR Supermarkt,"Regensdorferstrasse 22, Dällikon",47.4392647,8.4413089,Aldi
7 DAY-SHOP AG | Filiale Baden - Cordulapassage,"Cordulapassage 1, Baden",47.4716798,8.306649799999999,Aldi
Lidl Schweiz,"Rapidpl. 5, Dietikon",47.4103875,8.4042018,Aldi
Lidl Baden - Bahnhofsstrasse,"Bahnhofstrasse 31, Baden",47.4769788,8.3081908,Aldi
SPAR Supermarkt Baden-Rütihof,"Fislisbacherstrasse 4, Baden",47.438542,8.271346,Aldi
Lidl Schweiz,"Im Langacker 19, Baden",47.45656,8.2868199,Aldi
Coop Supermarkt Dietikon Florastrasse,"Florastrasse 22, Dietikon",47.4037652,8.4023827,Aldi
Coop Supermarkt Baden-Dättwil,"Mellingerstrasse 212, Baden",47.4507293,8.2905123,Aldi
Migros-Supermarkt - Baden - City,"Bahnhofstrasse 40/42, Baden",47.4769437,8.3085122,Aldi
Coop Supermarkt Rümlang Riedmatt,"Oberglatterstrasse 35, Rümlang",47.4632596,8.5255447,Aldi
Migros-Supermarkt - Zürich - Affoltern,"Jonas-Furrer-Strasse 21, Zürich",47.4203808,8.5085333,Aldi
Coop Supermarkt Schlieren Rietpark,"Goldschlägipl. 5, Schlieren",47.3997318,8.4418153,Aldi
Denner Discount,"Limmatstrasse 152, Zürich",47.3857949,8.5319332,Aldi
Migros-Supermarkt - Bassersdorf,"Baltenswilerstrasse 5, Bassersdorf",47.4425003,8.629419600000002,Migros
Migros-Supermarkt - Kloten,"Kirchgasse 5, Kloten",47.45097029999999,8.581442899999999,Migros
Migros-Supermarkt - Zürich - Seebach,"Schaffhauserstrasse 470, Zürich",47.4195523,8.5482806,Migros
Migros-Supermarkt - Glattbrugg,"Wallisellerstrasse 8, Opfikon",47.4342512,8.5677226,Migros
Migros-Supermarkt - Zürich - Schwamendingen,"Winterthurerstrasse 524, Zürich",47.4039286,8.5729928,Migros
Migros-Supermarkt - Rümlang Hofwisencenter,"Hofwisenstrasse 40A, Rümlang",47.4506554,8.537538999999999,Migros
Migros,"Neue Winterthurerstrasse 99, Wallisellen",47.4086459,8.595885599999999,Migros
Migros-Supermarkt - Zürich - Oerlikon Neumarkt,"Einkaufszentrum Neumarkt, Hofwiesenstrasse 350, Zürich",47.4105054,8.5430437,Migros
Migros-Supermarkt - Dübendorf,"Unterdorfstrasse 7, Dübendorf",47.3981096,8.6176206,Migros
Migros-Supermarkt - Dübendorf - Hochbord Nord,"Neugutstrasse 83, Dübendorf",47.4009438,8.60372,Migros
Migros-Supermarkt - Opfikon - Glattpark,"Thurgauerstrasse 106, Opfikon",47.4210946,8.5577823,Migros
MIGROS,"Zurich Airport, Flughafen, Kloten",47.450269,8.5625336,Migros
Migros-Supermarkt - Wallisellen,"Bahnhofstrasse 30, Wallisellen",47.4135735,8.591844199999999,Migros
Migros-Supermarkt - Zürich - Schaffhauserplatz,"Schaffhauserstrasse 75, Zürich",47.3925426,8.5384811,Migros
Coop Supermarkt Opfikon Lindbergh-Allee,"Boulevard Lilienthal 20, Opfikon",47.4238199,8.562039,Coop
Coop Supermarkt Dübendorf Center,"Adlerstrasse 1, Dübendorf",47.3976122,8.616562199999999,Coop
Coop Supermarkt Zürich Dorflinde,"Schwamendingenstrasse 39/41, Zürich",47.4076063,8.5492653,Coop
Coop Supermarkt Zürich Schwamendingen,"Saatlenstrasse 12, Zürich",47.4049183,8.5716621,Coop
Coop Supermarkt Zürich Hirzenbachstrasse,"Hirzenbachstrasse 40, Zürich",47.4035067,8.5890649,Coop
Coop Supermarkt Zürich Precisa,"Wallisellenstrasse 333, Zürich",47.4113695,8.5625841,Coop
Coop Supermarkt Dietlikon Center,"Industriestrasse 28, Dietlikon",47.4132653,8.6189685,Coop
Coop,"Hofwiesenstrasse 370, Zürich",47.4111959,8.5444925,Coop
Coop Supermarkt Zürich Eleven,"Sophie-Taeuber-Strasse 4, Zürich",47.4134803,8.5410152,Coop
Coop Supermarkt Bassersdorf,"Breitistrasse 32, Bassersdorf",47.44264949999999,8.6309054,Coop
Coop Supermarkt Zürich Airport Shopping,"Airport Center, Prime Center 1, Zürich",47.4507076,8.5626971,Coop
Lidl Schweiz,"Ohmstrasse 11, Zürich",47.41014,8.5468199,Lidl
Lidl,"Schaffhauserstrasse 165, Kloten",47.45470330000001,8.579192899999999,Lidl
Lidl,"Neue Winterthurerstrasse 2, Wallisellen",47.41238,8.61366,Lidl
Lidl,"Ueberlandstrasse 381, Zürich",47.4078526,8.585158,Lidl
Lidl Schweiz,"Hofwiesenstrasse 350, Zürich",47.4105,8.542729999999999,Lidl
Lidl Schweiz,"Zürichstrasse 127/131, Dübendorf",47.3959144,8.5990662,Lidl
Neumarkt Oerlikon,"Hofwiesenstrasse 350, Zürich",47.4104775,8.5429323,Lidl
ALDI SUISSE,"Balz-Zimmermannstrasse 7, Opfikon",47.4390209,8.5704309,Lidl
MIGROS,"Zurich Airport, Flughafen, Kloten",47.450269,8.5625336,Lidl
Coop Supermarkt Zürich Milchbuck,"Milchbuckstrasse 1/5, Zürich",47.3956956,8.5404087,Lidl
Migros-Supermarkt - Zürich - Oerlikon Neumarkt,"Einkaufszentrum Neumarkt, Hofwiesenstrasse 350, Zürich",47.4105054,8.5430437,Lidl
Coop Supermarkt City Zürich Oerlikon Food,"Wallisellenstrasse 1, Zürich",47.4103731,8.546684299999999,Lidl
Coop,"Hofwiesenstrasse 370, Zürich",47.4111959,8.5444925,Lidl
Coop Pronto Shop Zürich-Oerlikon Bahnhof,"Hofwiesenstrasse 369, Zürich",47.4112509,8.543221299999999,Lidl
Coop Supermarkt Zürich Andreasturm,"Andreasstrasse 5, Zürich",47.4128992,8.5473685,Lidl
ALDI SUISSE,"Binzmühlestrasse 102, Zürich",47.4137869,8.5390221,Lidl
Coop Supermarkt Zürich Eleven,"Sophie-Taeuber-Strasse 4, Zürich",47.4134803,8.5410152,Lidl
Denner Partner,"Zürichstrasse 28, Wangen-Brüttisellen",47.4237414,8.6301214,Denner
Denner Discount,"Winterthurerstrasse 524, Zürich",47.4039316,8.5726414,Denner
Denner Discount,"Hofwiesenstrasse 350, Zürich",47.4103609,8.5434623,Denner
Denner Partner,"Wallisellerstrasse 114/116, Opfikon",47.428244,8.573966,Denner
Denner Express,"Bahnhofpl. 8a, Opfikon",47.4301842,8.5598768,Denner
Denner Express,"Glattalstrasse 76, Zürich",47.4271913,8.5467132,Denner
Denner Express,"Strehlgasse 11, Dübendorf",47.3981094,8.6213332,Denner
Denner Discount,"Klotenerstrasse 26, Bassersdorf",47.4442208,8.626474,Denner
Denner Express,"Schaffhauserstrasse 126, Kloten",47.4511344,8.5818165,Denner
Denner Discount,"Dorfstrasse 16, Kloten",47.452987,8.582771000000001,Denner
Denner Discount,"Schaffhauserstrasse 141, Opfikon",47.436237,8.568358,Denner
Denner Discount,"Schaffhauserstrasse 491, Zürich",47.4209472,8.5490585,Denner
Denner Discount,"Bahnhofstrasse 9, Wallisellen",47.41438489999999,8.5910449,Denner
Denner Discount,"Neuweg 4, Dübendorf",47.3964542,8.6129094,Denner
Denner Discount,"Schwamendingenstrasse 24, Zürich",47.407371,8.5484403,Denner
Denner Discount,"Wallisellenstrasse 17, Dübendorf",47.3985912,8.6180703,Denner
Denner Discount,"Neue Winterthurerstrasse 99, Wallisellen",47.4078875,8.5965549,Denner
Denner Discount,"Düberndorfstrasse 271, Dübendorfstrasse 271, Zürich",47.3999788,8.5877915,Denner
ALDI SUISSE,"Hofwiesenstrasse 42, Rümlang",47.4504138,8.5381529,Aldi
ALDI SUISSE,"Balz-Zimmermannstrasse 7, Opfikon",47.4390209,8.5704309,Aldi
ALDI SUISSE,"Bahnhofstrasse 6, Kloten",47.448978,8.582613,Aldi
ALDI SUISSE,"Ueberlandstrasse 441, Zürich",47.4058514,8.5921951,Aldi
ALDI SUISSE,"Schärenmoosstrasse 77, Zürich",47.4194852,8.556865,Aldi
ALDI SUISSE,"Binzmühlestrasse 102, Zürich",47.4137869,8.5390221,Aldi
ALDI SUISSE,"Baumackerstrasse 35, Zürich",47.4089561,8.5438043,Aldi
ALDI SUISSE,"Zwirnereistrasse 7/9, Wallisellen",47.4046146,8.6026861,Aldi
ALDI SUISSE,"Einkaufszentrum Glatt, Neue Winterthurerstrasse 99, Wallisellen",47.4084666,8.5960524,Aldi
ALDI SUISSE,"Industriestrasse 31, Dietlikon",47.4122774,8.619218199999999,Aldi
Migros-Supermarkt - Rümlang Hofwisencenter,"Hofwisenstrasse 40A, Rümlang",47.4506554,8.537538999999999,Aldi
SPAR Supermarkt Kloten,"Breitistrasse 24, Kloten",47.4477285,8.5842285,Aldi
Coop,"Hofwiesenstrasse 370, Zürich",47.4111959,8.5444925,Aldi
Neumarkt Oerlikon,"Hofwiesenstrasse 350, Zürich",47.4104775,8.5429323,Aldi
Coop Supermarkt City Zürich Oerlikon Food,"Wallisellenstrasse 1, Zürich",47.4103731,8.546684299999999,Aldi
Migros-Supermarkt - Glattbrugg,"Wallisellerstrasse 8, Opfikon",47.4342512,8.5677226,Aldi
Migros-Supermarkt - Kloten,"Kirchgasse 5, Kloten",47.45097029999999,8.581442899999999,Aldi
Migros-Supermarkt - Zürich - Seebach,"Schaffhauserstrasse 470, Zürich",47.4195523,8.5482806,Aldi
Coop Supermarkt Opfikon Lindbergh-Allee,"Boulevard Lilienthal 20, Opfikon",47.4238199,8.562039,Aldi
SPAR Supermarkt Kloten Bramen,"Schaffhauserstrasse 60, Kloten",47.4441178,8.5788917,Aldi
Lidl Schweiz,"Hofwiesenstrasse 350, Zürich",47.4105,8.542729999999999,Aldi
Migros-Supermarkt - Winterthur - Töss,"Zürcherstrasse 102, Winterthur",47.4917855,8.7064372,Migros
Migros-Supermarkt - Effretikon - Effi-Märt,"Märtpl. 5, Illnau-Effretikon",47.4288561,8.6849426,Migros
Coop Supermarkt Wallisellen Bahnhofplatz,"Bahnhofpl. 2, Wallisellen",47.4130775,8.592942599999999,Coop
Coop Supermarkt Zürich Schwellistrasse,"Schwellistrasse 69, Zürich",47.4249581,8.5377008,Coop
Lidl,"In der Au 10, Winterthur",47.4861158,8.7043792,Lidl
Lidl,"Im Schörli 20, Dübendorf",47.395218,8.6382266,Lidl
ALDI SUISSE,"Im Schossacher 24, Dübendorf",47.3928061,8.642375,Lidl
Denner Bibite,"Ziegeleipl. 2, Winterthur",47.477352,8.6994268,Denner
Denner Discount,"Grendelbachstrasse 30, Illnau-Effretikon",47.4239233,8.691243300000002,Denner
Denner Discount,"Zürcherstrasse 120, Winterthur",47.4910315,8.705626600000002,Denner
ALDI SUISSE,"Im Schossacher 24, Dübendorf",47.3928061,8.642375,Aldi
Migros-Supermarkt - Winterthur - Seen,"Hinterdorfstrasse 40, Winterthur",47.4852907,8.7625727,Migros
Migros-Supermarkt - Kollbrunn,"Tösstalstrasse 24, Kollbrunn",47.4580159,8.7699986,Migros
Migros-Supermarkt - Dättnau,"Ziegeleipl. 2, Dättnau",47.4773023,8.6993628,Migros
Migros-Supermarkt - Dübendorf Stettbach,"Am Stadtrand 5, Dübendorf",47.3970997,8.5972637,Migros
Migros-Supermarkt - Nürensdorf,"Alte Winterthurerstrasse 7, Nürensdorf",47.4456656,8.6423276,Migros
VOI Wallisellen,"Schäfligrabenstrasse 45, Wallisellen",47.4197171,8.5974416,Migros
Coop Supermarkt Winterthur Seen,"Tösstalstrasse 236, Winterthur",47.4845913,8.758720499999999,Coop
Coop Supermarkt Glattbrugg,"Schaffhauserstrasse 124, Opfikon",47.43440380000001,8.5669302,Coop
Coop Supermarkt Dietlikon Bahnhofstrasse,"Bahnhofstrasse 41, Dietlikon",47.4220714,8.618797299999999,Coop
Coop Supermarkt Kollbrunn,"Dorfstrasse 8a, Zell",47.4565058,8.7736091,Coop
Coop Supermarkt Effretikon Watt,"Illnauerstrasse 16, Illnau-Effretikon",47.426901,8.6920444,Coop
Coop Pronto Shop Zürich-Stettbach Bahnhof,"Dübendorfstrasse 447, Zürich",47.3972876,8.596333099999999,Coop
Coop Supermarkt Kloten Marktgasse,"Bahnhofstrasse 3, Kloten",47.4494847,8.5826868,Coop
Coop Supermarkt Effretikon Effimärt,"Haldenstrasse 10, Illnau-Effretikon",47.4282208,8.6850655,Coop
Coop Supermarkt Opfikon,"Talackerstrasse 68, Opfikon",47.4284888,8.563879499999999,Coop
Migros-Supermarkt - Bassersdorf,"Baltenswilerstrasse 5, Bassersdorf",47.4425003,8.629419600000002,Coop
Coop Pronto Shop mit Tankstelle Kloten,"Bassersdorferstrasse 113, Kloten",47.4503837,8.5971724,Coop
Coop Pronto Shop Kemptthal Raststätte,"Autobahnraststätte A1, Lindau",47.44874369999999,8.6995585,Coop
Coop Pronto Shop mit Tankstelle Dietlikon,"Erlenweg 1, Dietlikon",47.4130571,8.6168816,Coop
ALDI SUISSE,"Tösstalstrasse 11, Turbenthal",47.4416895,8.8339348,Lidl
Coop Supermarkt Kollbrunn,"Dorfstrasse 8a, Zell",47.4565058,8.7736091,Lidl
Migros-Supermarkt - Dübendorf Stettbach,"Am Stadtrand 5, Dübendorf",47.3970997,8.5972637,Lidl
Migros-Supermarkt - Kollbrunn,"Tösstalstrasse 24, Kollbrunn",47.4580159,8.7699986,Lidl
ALDI SUISSE,"Ueberlandstrasse 441, Zürich",47.4058514,8.5921951,Lidl
ALDI SUISSE,"Industriestrasse 31, Dietlikon",47.4122774,8.619218199999999,Lidl
Denner Discount,"Hinterdorfstrasse 40, Winterthur",47.4852907,8.7625727,Denner
Denner Discount,"Märtpl. 5, Illnau-Effretikon",47.4283377,8.685635,Denner
ALDI SUISSE,"Kanzleistrasse 23, Winterthur",47.4851041,8.763022399999999,Aldi
ALDI SUISSE,"Tösstalstrasse 11, Turbenthal",47.4416895,8.8339348,Aldi
Migros-Supermarkt - Winterthur - Seen,"Hinterdorfstrasse 40, Winterthur",47.4852907,8.7625727,Aldi
Lidl,"Im Schörli 20, Dübendorf",47.395218,8.6382266,Aldi
Coop Supermarkt Kloten Marktgasse,"Bahnhofstrasse 3, Kloten",47.4494847,8.5826868,Aldi
SPAR Supermarkt Winterthur Tösstalstrasse,"Tösstalstrasse 139, Winterthur",47.49065539999999,8.7482343,Aldi
Denner Discount,"Schaffhauserstrasse 141, Opfikon",47.436237,8.568358,Aldi
Lidl,"Ueberlandstrasse 381, Zürich",47.4078526,8.585158,Aldi
Migros-Supermarkt - Kollbrunn,"Tösstalstrasse 24, Kollbrunn",47.4580159,8.7699986,Aldi
Migros-Supermarkt - Dübendorf Stettbach,"Am Stadtrand 5, Dübendorf",47.3970997,8.5972637,Aldi
Lidl,"In der Au 10, Winterthur",47.4861158,8.7043792,Aldi
Migros-Supermarkt - Aadorf,"Bahnhofstrasse 2, Aadorf",47.490191,8.899659,Migros
Migros-Supermarkt - Turbenthal,"Tösstalstrasse 54, Turbenthal",47.438686,8.8443798,Migros
Coop Supermarkt Turbenthal,"Hofwiesweg 2, Turbenthal",47.44005670000001,8.844311,Coop
Migros-Supermarkt - Effretikon - Effi-Märt,"Märtpl. 5, Illnau-Effretikon",47.4288561,8.6849426,Coop
Migros-Supermarkt - Aadorf,"Bahnhofstrasse 2, Aadorf",47.490191,8.899659,Coop
Migros-Supermarkt - Kollbrunn,"Tösstalstrasse 24, Kollbrunn",47.4580159,8.7699986,Coop
Migros-Supermarkt - Winterthur - Seen,"Hinterdorfstrasse 40, Winterthur",47.4852907,8.7625727,Denner
Migros-Supermarkt - Dättnau,"Ziegeleipl. 2, Dättnau",47.4773023,8.6993628,Denner
Coop Supermarkt Turbenthal,"Hofwiesweg 2, Turbenthal",47.44005670000001,8.844311,Aldi
Migros-Supermarkt - Sirnach,"Winterthurerstrasse 27, Sirnach",47.4637749,8.991790199999999,Migros
Migros-Supermarkt - Münchwilen,"Wilerstrasse 5, Münchwilen",47.4777369,8.9981834,Migros
Migros-Supermarkt - Bronschhofen,"Amp-Strasse 2, Bronschhofen",47.4807063,9.032590299999999,Migros
Lidl Schweiz,"Frauenfelderstrasse 20c, Münchwilen",47.4815937,8.9925166,Migros
Coop Supermarkt Münchwilen,"Frauenfelderstrasse 4, Münchwilen",47.4794085,8.9953547,Coop
Migros-Supermarkt - Münchwilen,"Wilerstrasse 5, Münchwilen",47.4777369,8.9981834,Coop
Coop Supermarkt Sirnach NEU,"Unterdorfstrasse 18, Sirnach",47.4631553,8.9949043,Coop
Coop Pronto Shop mit Tankstelle Münchwilen,"Frauenfelderstrasse 6, Münchwilen",47.4798741,8.9950115,Coop
Coop Pronto Shop mit Tankstelle Sirnach,"Wilerstrasse 100, Sirnach",47.462891,9.0219832,Coop
Lidl Schweiz,"Frauenfelderstrasse 20c, Münchwilen",47.4815937,8.9925166,Coop
Migros-Supermarkt - Sirnach,"Winterthurerstrasse 27, Sirnach",47.4637749,8.991790199999999,Coop
Lidl Schweiz,"Frauenfelderstrasse 20c, Münchwilen",47.4815937,8.9925166,Lidl
Migros-Supermarkt - Münchwilen,"Wilerstrasse 5, Münchwilen",47.4777369,8.9981834,Lidl
SPAR Supermarkt Eschlikon,"Winterthurerstrasse 4, Eschlikon",47.4623775,8.9550302,Lidl
Coop Supermarkt Münchwilen,"Frauenfelderstrasse 4, Münchwilen",47.4794085,8.9953547,Lidl
Volg,"Bahnhofstrasse 50, Eschlikon",47.4645148,8.9692395,Lidl
Migros-Supermarkt - Sirnach,"Winterthurerstrasse 27, Sirnach",47.4637749,8.991790199999999,Lidl
Denner Express,"Wilerstrasse 6, Sirnach",47.4616471,8.9986116,Denner
Denner Partner,"Ebnetstrasse 5, Sirnach",47.4688273,8.9927672,Denner
Denner Express,"Weinfelderstrasse 13a, Münchwilen",47.4786529,8.9993105,Denner
Lidl Schweiz,"Frauenfelderstrasse 20c, Münchwilen",47.4815937,8.9925166,Denner
Migros-Supermarkt - Sirnach,"Winterthurerstrasse 27, Sirnach",47.4637749,8.991790199999999,Denner
ALDI SUISSE,"Wilerstrasse 98, Sirnach",47.462552,9.020765599999999,Aldi
Migros-Supermarkt - Kirchberg-Stelz,"Wilerstrasse 204, Kirchberg",47.4389567,9.056758,Migros
Migros-Supermarkt - Bazenheid,"Wilerstrasse 17, Bazenheid",47.4127462,9.0684864,Migros
Migros-Supermarkt - Wil SG,"Obere Bahnhofstrasse 5, Wil",47.4626579,9.042736999999999,Migros
Migros-Supermarkt - Uzwil - Birkenhof,"Lindenstrasse 5, Uzwil",47.4366031,9.1349219,Migros
Migros-Supermarkt - Zuzwil,"Herbergstrasse 17, Zuzwil",47.4719369,9.112627699999999,Migros
migrolino Zuzwil,"St. Gallerstrasse 22, Zuzwil",47.4683377,9.109635599999999,Migros
migrolino Kirchberg Stelz,"Wilerstrasse 208, Kirchberg",47.4395104,9.0558634,Migros
Coop Supermarkt Wil Stadtmarkt,"Obere Bahnhofstrasse 39, Wil",47.4646192,9.045373,Migros
Coop Supermarkt Rickenbach,"Breitestrasse 4, Rickenbach",47.4469776,9.0535898,Migros
Lidl Schweiz,"Glärnischstrasse 5, Wilen",47.45388,9.04135,Migros
Coop Supermarkt Rickenbach,"Breitestrasse 4, Rickenbach",47.4469776,9.0535898,Coop
Coop Supermarkt Wil Stadtmarkt,"Obere Bahnhofstrasse 39, Wil",47.4646192,9.045373,Coop
